absolute_path,relative_path,class
D:\python\dataset\tiger\0331.jpg,dataset\tiger\0331.jpg,tiger
D:\python\dataset\tiger\0332.jpg,dataset\tiger\0332.jpg,tiger
D:\python\dataset\tiger\0333.jpg,dataset\tiger\0333.jpg,tiger
D:\python\dataset\tiger\0334.jpg,dataset\tiger\0334.jpg,tiger
D:\python\dataset\tiger\0335.jpg,dataset\tiger\0335.jpg,tiger
D:\python\dataset\tiger\0336.jpg,dataset\tiger\0336.jpg,tiger
D:\python\dataset\tiger\0337.jpg,dataset\tiger\0337.jpg,tiger
D:\python\dataset\tiger\0338.jpg,dataset\tiger\0338.jpg,tiger
D:\python\dataset\tiger\0339.jpg,dataset\tiger\0339.jpg,tiger
D:\python\dataset\tiger\0340.jpg,dataset\tiger\0340.jpg,tiger
D:\python\dataset\tiger\0341.jpg,dataset\tiger\0341.jpg,tiger
D:\python\dataset\tiger\0342.jpg,dataset\tiger\0342.jpg,tiger
D:\python\dataset\tiger\0343.jpg,dataset\tiger\0343.jpg,tiger
D:\python\dataset\tiger\0344.jpg,dataset\tiger\0344.jpg,tiger
D:\python\dataset\tiger\0345.jpg,dataset\tiger\0345.jpg,tiger
D:\python\dataset\tiger\0346.jpg,dataset\tiger\0346.jpg,tiger
D:\python\dataset\tiger\0347.jpg,dataset\tiger\0347.jpg,tiger
D:\python\dataset\tiger\0348.jpg,dataset\tiger\0348.jpg,tiger
D:\python\dataset\tiger\0349.jpg,dataset\tiger\0349.jpg,tiger
D:\python\dataset\tiger\0350.jpg,dataset\tiger\0350.jpg,tiger
D:\python\dataset\tiger\0351.jpg,dataset\tiger\0351.jpg,tiger
D:\python\dataset\tiger\0352.jpg,dataset\tiger\0352.jpg,tiger
D:\python\dataset\tiger\0353.jpg,dataset\tiger\0353.jpg,tiger
D:\python\dataset\tiger\0354.jpg,dataset\tiger\0354.jpg,tiger
D:\python\dataset\tiger\0355.jpg,dataset\tiger\0355.jpg,tiger
D:\python\dataset\tiger\0356.jpg,dataset\tiger\0356.jpg,tiger
D:\python\dataset\tiger\0357.jpg,dataset\tiger\0357.jpg,tiger
D:\python\dataset\tiger\0358.jpg,dataset\tiger\0358.jpg,tiger
D:\python\dataset\tiger\0359.jpg,dataset\tiger\0359.jpg,tiger
D:\python\dataset\tiger\0360.jpg,dataset\tiger\0360.jpg,tiger
D:\python\dataset\tiger\0361.jpg,dataset\tiger\0361.jpg,tiger
D:\python\dataset\tiger\0362.jpg,dataset\tiger\0362.jpg,tiger
D:\python\dataset\tiger\0363.jpg,dataset\tiger\0363.jpg,tiger
D:\python\dataset\tiger\0364.jpg,dataset\tiger\0364.jpg,tiger
D:\python\dataset\tiger\0365.jpg,dataset\tiger\0365.jpg,tiger
D:\python\dataset\tiger\0366.jpg,dataset\tiger\0366.jpg,tiger
D:\python\dataset\tiger\0367.jpg,dataset\tiger\0367.jpg,tiger
D:\python\dataset\tiger\0368.jpg,dataset\tiger\0368.jpg,tiger
D:\python\dataset\tiger\0369.jpg,dataset\tiger\0369.jpg,tiger
D:\python\dataset\tiger\0370.jpg,dataset\tiger\0370.jpg,tiger
D:\python\dataset\tiger\0371.jpg,dataset\tiger\0371.jpg,tiger
D:\python\dataset\tiger\0372.jpg,dataset\tiger\0372.jpg,tiger
D:\python\dataset\tiger\0373.jpg,dataset\tiger\0373.jpg,tiger
D:\python\dataset\tiger\0374.jpg,dataset\tiger\0374.jpg,tiger
D:\python\dataset\tiger\0375.jpg,dataset\tiger\0375.jpg,tiger
D:\python\dataset\tiger\0376.jpg,dataset\tiger\0376.jpg,tiger
D:\python\dataset\tiger\0377.jpg,dataset\tiger\0377.jpg,tiger
D:\python\dataset\tiger\0378.jpg,dataset\tiger\0378.jpg,tiger
D:\python\dataset\tiger\0379.jpg,dataset\tiger\0379.jpg,tiger
D:\python\dataset\tiger\0380.jpg,dataset\tiger\0380.jpg,tiger
D:\python\dataset\tiger\0381.jpg,dataset\tiger\0381.jpg,tiger
D:\python\dataset\tiger\0382.jpg,dataset\tiger\0382.jpg,tiger
D:\python\dataset\tiger\0383.jpg,dataset\tiger\0383.jpg,tiger
D:\python\dataset\tiger\0384.jpg,dataset\tiger\0384.jpg,tiger
D:\python\dataset\tiger\0385.jpg,dataset\tiger\0385.jpg,tiger
D:\python\dataset\tiger\0386.jpg,dataset\tiger\0386.jpg,tiger
D:\python\dataset\tiger\0387.jpg,dataset\tiger\0387.jpg,tiger
D:\python\dataset\tiger\0388.jpg,dataset\tiger\0388.jpg,tiger
D:\python\dataset\tiger\0389.jpg,dataset\tiger\0389.jpg,tiger
D:\python\dataset\tiger\0390.jpg,dataset\tiger\0390.jpg,tiger
D:\python\dataset\tiger\0391.jpg,dataset\tiger\0391.jpg,tiger
D:\python\dataset\tiger\0392.jpg,dataset\tiger\0392.jpg,tiger
D:\python\dataset\tiger\0393.jpg,dataset\tiger\0393.jpg,tiger
D:\python\dataset\tiger\0394.jpg,dataset\tiger\0394.jpg,tiger
D:\python\dataset\tiger\0395.jpg,dataset\tiger\0395.jpg,tiger
D:\python\dataset\tiger\0396.jpg,dataset\tiger\0396.jpg,tiger
D:\python\dataset\tiger\0397.jpg,dataset\tiger\0397.jpg,tiger
D:\python\dataset\tiger\0398.jpg,dataset\tiger\0398.jpg,tiger
D:\python\dataset\tiger\0399.jpg,dataset\tiger\0399.jpg,tiger
D:\python\dataset\tiger\0400.jpg,dataset\tiger\0400.jpg,tiger
D:\python\dataset\tiger\0401.jpg,dataset\tiger\0401.jpg,tiger
D:\python\dataset\tiger\0402.jpg,dataset\tiger\0402.jpg,tiger
D:\python\dataset\tiger\0403.jpg,dataset\tiger\0403.jpg,tiger
D:\python\dataset\tiger\0404.jpg,dataset\tiger\0404.jpg,tiger
D:\python\dataset\tiger\0405.jpg,dataset\tiger\0405.jpg,tiger
D:\python\dataset\tiger\0406.jpg,dataset\tiger\0406.jpg,tiger
D:\python\dataset\tiger\0407.jpg,dataset\tiger\0407.jpg,tiger
D:\python\dataset\tiger\0408.jpg,dataset\tiger\0408.jpg,tiger
D:\python\dataset\tiger\0409.jpg,dataset\tiger\0409.jpg,tiger
D:\python\dataset\tiger\0410.jpg,dataset\tiger\0410.jpg,tiger
D:\python\dataset\tiger\0411.jpg,dataset\tiger\0411.jpg,tiger
D:\python\dataset\tiger\0412.jpg,dataset\tiger\0412.jpg,tiger
D:\python\dataset\tiger\0413.jpg,dataset\tiger\0413.jpg,tiger
D:\python\dataset\tiger\0414.jpg,dataset\tiger\0414.jpg,tiger
D:\python\dataset\tiger\0415.jpg,dataset\tiger\0415.jpg,tiger
D:\python\dataset\tiger\0416.jpg,dataset\tiger\0416.jpg,tiger
D:\python\dataset\tiger\0417.jpg,dataset\tiger\0417.jpg,tiger
D:\python\dataset\tiger\0418.jpg,dataset\tiger\0418.jpg,tiger
D:\python\dataset\tiger\0419.jpg,dataset\tiger\0419.jpg,tiger
D:\python\dataset\tiger\0420.jpg,dataset\tiger\0420.jpg,tiger
D:\python\dataset\tiger\0421.jpg,dataset\tiger\0421.jpg,tiger
D:\python\dataset\tiger\0422.jpg,dataset\tiger\0422.jpg,tiger
D:\python\dataset\tiger\0423.jpg,dataset\tiger\0423.jpg,tiger
D:\python\dataset\tiger\0424.jpg,dataset\tiger\0424.jpg,tiger
D:\python\dataset\tiger\0425.jpg,dataset\tiger\0425.jpg,tiger
D:\python\dataset\tiger\0426.jpg,dataset\tiger\0426.jpg,tiger
D:\python\dataset\tiger\0427.jpg,dataset\tiger\0427.jpg,tiger
D:\python\dataset\tiger\0428.jpg,dataset\tiger\0428.jpg,tiger
D:\python\dataset\tiger\0429.jpg,dataset\tiger\0429.jpg,tiger
D:\python\dataset\tiger\0430.jpg,dataset\tiger\0430.jpg,tiger
D:\python\dataset\tiger\0431.jpg,dataset\tiger\0431.jpg,tiger
D:\python\dataset\tiger\0432.jpg,dataset\tiger\0432.jpg,tiger
D:\python\dataset\tiger\0433.jpg,dataset\tiger\0433.jpg,tiger
D:\python\dataset\tiger\0434.jpg,dataset\tiger\0434.jpg,tiger
D:\python\dataset\tiger\0435.jpg,dataset\tiger\0435.jpg,tiger
D:\python\dataset\tiger\0436.jpg,dataset\tiger\0436.jpg,tiger
D:\python\dataset\tiger\0437.jpg,dataset\tiger\0437.jpg,tiger
D:\python\dataset\tiger\0438.jpg,dataset\tiger\0438.jpg,tiger
D:\python\dataset\tiger\0439.jpg,dataset\tiger\0439.jpg,tiger
D:\python\dataset\tiger\0440.jpg,dataset\tiger\0440.jpg,tiger
D:\python\dataset\tiger\0441.jpg,dataset\tiger\0441.jpg,tiger
D:\python\dataset\tiger\0442.jpg,dataset\tiger\0442.jpg,tiger
D:\python\dataset\tiger\0443.jpg,dataset\tiger\0443.jpg,tiger
D:\python\dataset\tiger\0444.jpg,dataset\tiger\0444.jpg,tiger
D:\python\dataset\tiger\0445.jpg,dataset\tiger\0445.jpg,tiger
D:\python\dataset\tiger\0446.jpg,dataset\tiger\0446.jpg,tiger
D:\python\dataset\tiger\0447.jpg,dataset\tiger\0447.jpg,tiger
D:\python\dataset\tiger\0448.jpg,dataset\tiger\0448.jpg,tiger
D:\python\dataset\tiger\0449.jpg,dataset\tiger\0449.jpg,tiger
D:\python\dataset\tiger\0450.jpg,dataset\tiger\0450.jpg,tiger
D:\python\dataset\tiger\0451.jpg,dataset\tiger\0451.jpg,tiger
D:\python\dataset\tiger\0452.jpg,dataset\tiger\0452.jpg,tiger
D:\python\dataset\tiger\0453.jpg,dataset\tiger\0453.jpg,tiger
D:\python\dataset\tiger\0454.jpg,dataset\tiger\0454.jpg,tiger
D:\python\dataset\tiger\0455.jpg,dataset\tiger\0455.jpg,tiger
D:\python\dataset\tiger\0456.jpg,dataset\tiger\0456.jpg,tiger
D:\python\dataset\tiger\0457.jpg,dataset\tiger\0457.jpg,tiger
D:\python\dataset\tiger\0458.jpg,dataset\tiger\0458.jpg,tiger
D:\python\dataset\tiger\0459.jpg,dataset\tiger\0459.jpg,tiger
D:\python\dataset\tiger\0460.jpg,dataset\tiger\0460.jpg,tiger
D:\python\dataset\tiger\0461.jpg,dataset\tiger\0461.jpg,tiger
D:\python\dataset\tiger\0462.jpg,dataset\tiger\0462.jpg,tiger
D:\python\dataset\tiger\0463.jpg,dataset\tiger\0463.jpg,tiger
D:\python\dataset\tiger\0464.jpg,dataset\tiger\0464.jpg,tiger
D:\python\dataset\tiger\0465.jpg,dataset\tiger\0465.jpg,tiger
D:\python\dataset\tiger\0466.jpg,dataset\tiger\0466.jpg,tiger
D:\python\dataset\tiger\0467.jpg,dataset\tiger\0467.jpg,tiger
D:\python\dataset\tiger\0468.jpg,dataset\tiger\0468.jpg,tiger
D:\python\dataset\tiger\0469.jpg,dataset\tiger\0469.jpg,tiger
D:\python\dataset\tiger\0470.jpg,dataset\tiger\0470.jpg,tiger
D:\python\dataset\tiger\0471.jpg,dataset\tiger\0471.jpg,tiger
D:\python\dataset\tiger\0472.jpg,dataset\tiger\0472.jpg,tiger
D:\python\dataset\tiger\0473.jpg,dataset\tiger\0473.jpg,tiger
D:\python\dataset\tiger\0474.jpg,dataset\tiger\0474.jpg,tiger
D:\python\dataset\tiger\0475.jpg,dataset\tiger\0475.jpg,tiger
D:\python\dataset\tiger\0476.jpg,dataset\tiger\0476.jpg,tiger
D:\python\dataset\tiger\0477.jpg,dataset\tiger\0477.jpg,tiger
D:\python\dataset\tiger\0478.jpg,dataset\tiger\0478.jpg,tiger
D:\python\dataset\tiger\0479.jpg,dataset\tiger\0479.jpg,tiger
D:\python\dataset\tiger\0480.jpg,dataset\tiger\0480.jpg,tiger
D:\python\dataset\tiger\0481.jpg,dataset\tiger\0481.jpg,tiger
D:\python\dataset\tiger\0482.jpg,dataset\tiger\0482.jpg,tiger
D:\python\dataset\tiger\0483.jpg,dataset\tiger\0483.jpg,tiger
D:\python\dataset\tiger\0484.jpg,dataset\tiger\0484.jpg,tiger
D:\python\dataset\tiger\0485.jpg,dataset\tiger\0485.jpg,tiger
D:\python\dataset\tiger\0486.jpg,dataset\tiger\0486.jpg,tiger
D:\python\dataset\tiger\0487.jpg,dataset\tiger\0487.jpg,tiger
D:\python\dataset\tiger\0488.jpg,dataset\tiger\0488.jpg,tiger
D:\python\dataset\tiger\0489.jpg,dataset\tiger\0489.jpg,tiger
D:\python\dataset\tiger\0490.jpg,dataset\tiger\0490.jpg,tiger
D:\python\dataset\tiger\0491.jpg,dataset\tiger\0491.jpg,tiger
D:\python\dataset\tiger\0492.jpg,dataset\tiger\0492.jpg,tiger
D:\python\dataset\tiger\0493.jpg,dataset\tiger\0493.jpg,tiger
D:\python\dataset\tiger\0494.jpg,dataset\tiger\0494.jpg,tiger
D:\python\dataset\tiger\0495.jpg,dataset\tiger\0495.jpg,tiger
D:\python\dataset\tiger\0496.jpg,dataset\tiger\0496.jpg,tiger
D:\python\dataset\tiger\0497.jpg,dataset\tiger\0497.jpg,tiger
D:\python\dataset\tiger\0498.jpg,dataset\tiger\0498.jpg,tiger
D:\python\dataset\tiger\0499.jpg,dataset\tiger\0499.jpg,tiger
D:\python\dataset\tiger\0500.jpg,dataset\tiger\0500.jpg,tiger
D:\python\dataset\tiger\0501.jpg,dataset\tiger\0501.jpg,tiger
D:\python\dataset\tiger\0502.jpg,dataset\tiger\0502.jpg,tiger
D:\python\dataset\tiger\0503.jpg,dataset\tiger\0503.jpg,tiger
D:\python\dataset\tiger\0504.jpg,dataset\tiger\0504.jpg,tiger
D:\python\dataset\tiger\0505.jpg,dataset\tiger\0505.jpg,tiger
D:\python\dataset\tiger\0506.jpg,dataset\tiger\0506.jpg,tiger
D:\python\dataset\tiger\0507.jpg,dataset\tiger\0507.jpg,tiger
D:\python\dataset\tiger\0508.jpg,dataset\tiger\0508.jpg,tiger
D:\python\dataset\tiger\0509.jpg,dataset\tiger\0509.jpg,tiger
D:\python\dataset\tiger\0510.jpg,dataset\tiger\0510.jpg,tiger
D:\python\dataset\tiger\0511.jpg,dataset\tiger\0511.jpg,tiger
D:\python\dataset\tiger\0512.jpg,dataset\tiger\0512.jpg,tiger
D:\python\dataset\tiger\0513.jpg,dataset\tiger\0513.jpg,tiger
D:\python\dataset\tiger\0514.jpg,dataset\tiger\0514.jpg,tiger
D:\python\dataset\tiger\0515.jpg,dataset\tiger\0515.jpg,tiger
D:\python\dataset\tiger\0516.jpg,dataset\tiger\0516.jpg,tiger
D:\python\dataset\tiger\0517.jpg,dataset\tiger\0517.jpg,tiger
D:\python\dataset\tiger\0518.jpg,dataset\tiger\0518.jpg,tiger
D:\python\dataset\tiger\0519.jpg,dataset\tiger\0519.jpg,tiger
D:\python\dataset\tiger\0520.jpg,dataset\tiger\0520.jpg,tiger
D:\python\dataset\tiger\0521.jpg,dataset\tiger\0521.jpg,tiger
D:\python\dataset\tiger\0522.jpg,dataset\tiger\0522.jpg,tiger
D:\python\dataset\tiger\0523.jpg,dataset\tiger\0523.jpg,tiger
D:\python\dataset\tiger\0524.jpg,dataset\tiger\0524.jpg,tiger
D:\python\dataset\tiger\0525.jpg,dataset\tiger\0525.jpg,tiger
D:\python\dataset\tiger\0526.jpg,dataset\tiger\0526.jpg,tiger
D:\python\dataset\tiger\0527.jpg,dataset\tiger\0527.jpg,tiger
D:\python\dataset\tiger\0528.jpg,dataset\tiger\0528.jpg,tiger
D:\python\dataset\tiger\0529.jpg,dataset\tiger\0529.jpg,tiger
D:\python\dataset\tiger\0530.jpg,dataset\tiger\0530.jpg,tiger
D:\python\dataset\tiger\0531.jpg,dataset\tiger\0531.jpg,tiger
D:\python\dataset\tiger\0532.jpg,dataset\tiger\0532.jpg,tiger
D:\python\dataset\tiger\0533.jpg,dataset\tiger\0533.jpg,tiger
D:\python\dataset\tiger\0534.jpg,dataset\tiger\0534.jpg,tiger
D:\python\dataset\tiger\0535.jpg,dataset\tiger\0535.jpg,tiger
D:\python\dataset\tiger\0536.jpg,dataset\tiger\0536.jpg,tiger
D:\python\dataset\tiger\0537.jpg,dataset\tiger\0537.jpg,tiger
D:\python\dataset\tiger\0538.jpg,dataset\tiger\0538.jpg,tiger
D:\python\dataset\tiger\0539.jpg,dataset\tiger\0539.jpg,tiger
D:\python\dataset\tiger\0540.jpg,dataset\tiger\0540.jpg,tiger
D:\python\dataset\tiger\0541.jpg,dataset\tiger\0541.jpg,tiger
D:\python\dataset\tiger\0542.jpg,dataset\tiger\0542.jpg,tiger
D:\python\dataset\tiger\0543.jpg,dataset\tiger\0543.jpg,tiger
D:\python\dataset\tiger\0544.jpg,dataset\tiger\0544.jpg,tiger
D:\python\dataset\tiger\0545.jpg,dataset\tiger\0545.jpg,tiger
D:\python\dataset\tiger\0546.jpg,dataset\tiger\0546.jpg,tiger
D:\python\dataset\tiger\0547.jpg,dataset\tiger\0547.jpg,tiger
D:\python\dataset\tiger\0548.jpg,dataset\tiger\0548.jpg,tiger
D:\python\dataset\tiger\0549.jpg,dataset\tiger\0549.jpg,tiger
D:\python\dataset\tiger\0550.jpg,dataset\tiger\0550.jpg,tiger
D:\python\dataset\tiger\0551.jpg,dataset\tiger\0551.jpg,tiger
D:\python\dataset\tiger\0552.jpg,dataset\tiger\0552.jpg,tiger
D:\python\dataset\tiger\0553.jpg,dataset\tiger\0553.jpg,tiger
D:\python\dataset\tiger\0554.jpg,dataset\tiger\0554.jpg,tiger
D:\python\dataset\tiger\0555.jpg,dataset\tiger\0555.jpg,tiger
D:\python\dataset\tiger\0556.jpg,dataset\tiger\0556.jpg,tiger
D:\python\dataset\tiger\0557.jpg,dataset\tiger\0557.jpg,tiger
D:\python\dataset\tiger\0558.jpg,dataset\tiger\0558.jpg,tiger
D:\python\dataset\tiger\0559.jpg,dataset\tiger\0559.jpg,tiger
D:\python\dataset\tiger\0560.jpg,dataset\tiger\0560.jpg,tiger
D:\python\dataset\tiger\0561.jpg,dataset\tiger\0561.jpg,tiger
D:\python\dataset\tiger\0562.jpg,dataset\tiger\0562.jpg,tiger
D:\python\dataset\tiger\0563.jpg,dataset\tiger\0563.jpg,tiger
D:\python\dataset\tiger\0564.jpg,dataset\tiger\0564.jpg,tiger
D:\python\dataset\tiger\0565.jpg,dataset\tiger\0565.jpg,tiger
D:\python\dataset\tiger\0566.jpg,dataset\tiger\0566.jpg,tiger
D:\python\dataset\tiger\0567.jpg,dataset\tiger\0567.jpg,tiger
D:\python\dataset\tiger\0568.jpg,dataset\tiger\0568.jpg,tiger
D:\python\dataset\tiger\0569.jpg,dataset\tiger\0569.jpg,tiger
D:\python\dataset\tiger\0570.jpg,dataset\tiger\0570.jpg,tiger
D:\python\dataset\tiger\0571.jpg,dataset\tiger\0571.jpg,tiger
D:\python\dataset\tiger\0572.jpg,dataset\tiger\0572.jpg,tiger
D:\python\dataset\tiger\0573.jpg,dataset\tiger\0573.jpg,tiger
D:\python\dataset\tiger\0574.jpg,dataset\tiger\0574.jpg,tiger
D:\python\dataset\tiger\0575.jpg,dataset\tiger\0575.jpg,tiger
D:\python\dataset\tiger\0576.jpg,dataset\tiger\0576.jpg,tiger
D:\python\dataset\tiger\0577.jpg,dataset\tiger\0577.jpg,tiger
D:\python\dataset\tiger\0578.jpg,dataset\tiger\0578.jpg,tiger
D:\python\dataset\tiger\0579.jpg,dataset\tiger\0579.jpg,tiger
D:\python\dataset\tiger\0580.jpg,dataset\tiger\0580.jpg,tiger
D:\python\dataset\tiger\0581.jpg,dataset\tiger\0581.jpg,tiger
D:\python\dataset\tiger\0582.jpg,dataset\tiger\0582.jpg,tiger
D:\python\dataset\tiger\0583.jpg,dataset\tiger\0583.jpg,tiger
D:\python\dataset\tiger\0584.jpg,dataset\tiger\0584.jpg,tiger
D:\python\dataset\tiger\0585.jpg,dataset\tiger\0585.jpg,tiger
D:\python\dataset\tiger\0586.jpg,dataset\tiger\0586.jpg,tiger
D:\python\dataset\tiger\0587.jpg,dataset\tiger\0587.jpg,tiger
D:\python\dataset\tiger\0588.jpg,dataset\tiger\0588.jpg,tiger
D:\python\dataset\tiger\0589.jpg,dataset\tiger\0589.jpg,tiger
D:\python\dataset\tiger\0590.jpg,dataset\tiger\0590.jpg,tiger
D:\python\dataset\tiger\0591.jpg,dataset\tiger\0591.jpg,tiger
D:\python\dataset\tiger\0592.jpg,dataset\tiger\0592.jpg,tiger
D:\python\dataset\tiger\0593.jpg,dataset\tiger\0593.jpg,tiger
D:\python\dataset\tiger\0594.jpg,dataset\tiger\0594.jpg,tiger
D:\python\dataset\tiger\0595.jpg,dataset\tiger\0595.jpg,tiger
D:\python\dataset\tiger\0596.jpg,dataset\tiger\0596.jpg,tiger
D:\python\dataset\tiger\0597.jpg,dataset\tiger\0597.jpg,tiger
D:\python\dataset\tiger\0598.jpg,dataset\tiger\0598.jpg,tiger
D:\python\dataset\tiger\0599.jpg,dataset\tiger\0599.jpg,tiger
D:\python\dataset\tiger\0600.jpg,dataset\tiger\0600.jpg,tiger
D:\python\dataset\tiger\0601.jpg,dataset\tiger\0601.jpg,tiger
D:\python\dataset\tiger\0602.jpg,dataset\tiger\0602.jpg,tiger
D:\python\dataset\tiger\0603.jpg,dataset\tiger\0603.jpg,tiger
D:\python\dataset\tiger\0604.jpg,dataset\tiger\0604.jpg,tiger
D:\python\dataset\tiger\0605.jpg,dataset\tiger\0605.jpg,tiger
D:\python\dataset\tiger\0606.jpg,dataset\tiger\0606.jpg,tiger
D:\python\dataset\tiger\0607.jpg,dataset\tiger\0607.jpg,tiger
D:\python\dataset\tiger\0608.jpg,dataset\tiger\0608.jpg,tiger
D:\python\dataset\tiger\0609.jpg,dataset\tiger\0609.jpg,tiger
D:\python\dataset\tiger\0610.jpg,dataset\tiger\0610.jpg,tiger
D:\python\dataset\tiger\0611.jpg,dataset\tiger\0611.jpg,tiger
D:\python\dataset\tiger\0612.jpg,dataset\tiger\0612.jpg,tiger
D:\python\dataset\tiger\0613.jpg,dataset\tiger\0613.jpg,tiger
D:\python\dataset\tiger\0614.jpg,dataset\tiger\0614.jpg,tiger
D:\python\dataset\tiger\0615.jpg,dataset\tiger\0615.jpg,tiger
D:\python\dataset\tiger\0616.jpg,dataset\tiger\0616.jpg,tiger
D:\python\dataset\tiger\0617.jpg,dataset\tiger\0617.jpg,tiger
D:\python\dataset\tiger\0618.jpg,dataset\tiger\0618.jpg,tiger
D:\python\dataset\tiger\0619.jpg,dataset\tiger\0619.jpg,tiger
D:\python\dataset\tiger\0620.jpg,dataset\tiger\0620.jpg,tiger
D:\python\dataset\tiger\0621.jpg,dataset\tiger\0621.jpg,tiger
D:\python\dataset\tiger\0622.jpg,dataset\tiger\0622.jpg,tiger
D:\python\dataset\tiger\0623.jpg,dataset\tiger\0623.jpg,tiger
D:\python\dataset\tiger\0624.jpg,dataset\tiger\0624.jpg,tiger
D:\python\dataset\tiger\0625.jpg,dataset\tiger\0625.jpg,tiger
D:\python\dataset\tiger\0626.jpg,dataset\tiger\0626.jpg,tiger
D:\python\dataset\tiger\0627.jpg,dataset\tiger\0627.jpg,tiger
D:\python\dataset\tiger\0628.jpg,dataset\tiger\0628.jpg,tiger
D:\python\dataset\tiger\0629.jpg,dataset\tiger\0629.jpg,tiger
D:\python\dataset\tiger\0630.jpg,dataset\tiger\0630.jpg,tiger
D:\python\dataset\tiger\0631.jpg,dataset\tiger\0631.jpg,tiger
D:\python\dataset\tiger\0632.jpg,dataset\tiger\0632.jpg,tiger
D:\python\dataset\tiger\0633.jpg,dataset\tiger\0633.jpg,tiger
D:\python\dataset\tiger\0634.jpg,dataset\tiger\0634.jpg,tiger
D:\python\dataset\tiger\0635.jpg,dataset\tiger\0635.jpg,tiger
D:\python\dataset\tiger\0636.jpg,dataset\tiger\0636.jpg,tiger
D:\python\dataset\tiger\0637.jpg,dataset\tiger\0637.jpg,tiger
D:\python\dataset\tiger\0638.jpg,dataset\tiger\0638.jpg,tiger
D:\python\dataset\tiger\0639.jpg,dataset\tiger\0639.jpg,tiger
D:\python\dataset\tiger\0640.jpg,dataset\tiger\0640.jpg,tiger
D:\python\dataset\tiger\0641.jpg,dataset\tiger\0641.jpg,tiger
D:\python\dataset\tiger\0642.jpg,dataset\tiger\0642.jpg,tiger
D:\python\dataset\tiger\0643.jpg,dataset\tiger\0643.jpg,tiger
D:\python\dataset\tiger\0644.jpg,dataset\tiger\0644.jpg,tiger
D:\python\dataset\tiger\0645.jpg,dataset\tiger\0645.jpg,tiger
D:\python\dataset\tiger\0646.jpg,dataset\tiger\0646.jpg,tiger
D:\python\dataset\tiger\0647.jpg,dataset\tiger\0647.jpg,tiger
D:\python\dataset\tiger\0648.jpg,dataset\tiger\0648.jpg,tiger
D:\python\dataset\tiger\0649.jpg,dataset\tiger\0649.jpg,tiger
D:\python\dataset\tiger\0650.jpg,dataset\tiger\0650.jpg,tiger
D:\python\dataset\tiger\0651.jpg,dataset\tiger\0651.jpg,tiger
D:\python\dataset\tiger\0652.jpg,dataset\tiger\0652.jpg,tiger
D:\python\dataset\tiger\0653.jpg,dataset\tiger\0653.jpg,tiger
D:\python\dataset\tiger\0654.jpg,dataset\tiger\0654.jpg,tiger
D:\python\dataset\tiger\0655.jpg,dataset\tiger\0655.jpg,tiger
D:\python\dataset\tiger\0656.jpg,dataset\tiger\0656.jpg,tiger
D:\python\dataset\tiger\0657.jpg,dataset\tiger\0657.jpg,tiger
D:\python\dataset\tiger\0658.jpg,dataset\tiger\0658.jpg,tiger
D:\python\dataset\tiger\0659.jpg,dataset\tiger\0659.jpg,tiger
D:\python\dataset\tiger\0660.jpg,dataset\tiger\0660.jpg,tiger
D:\python\dataset\tiger\0661.jpg,dataset\tiger\0661.jpg,tiger
D:\python\dataset\tiger\0662.jpg,dataset\tiger\0662.jpg,tiger
D:\python\dataset\tiger\0663.jpg,dataset\tiger\0663.jpg,tiger
D:\python\dataset\tiger\0664.jpg,dataset\tiger\0664.jpg,tiger
D:\python\dataset\tiger\0665.jpg,dataset\tiger\0665.jpg,tiger
D:\python\dataset\tiger\0666.jpg,dataset\tiger\0666.jpg,tiger
D:\python\dataset\tiger\0667.jpg,dataset\tiger\0667.jpg,tiger
D:\python\dataset\tiger\0668.jpg,dataset\tiger\0668.jpg,tiger
D:\python\dataset\tiger\0669.jpg,dataset\tiger\0669.jpg,tiger
D:\python\dataset\tiger\0670.jpg,dataset\tiger\0670.jpg,tiger
D:\python\dataset\tiger\0671.jpg,dataset\tiger\0671.jpg,tiger
D:\python\dataset\tiger\0672.jpg,dataset\tiger\0672.jpg,tiger
D:\python\dataset\tiger\0673.jpg,dataset\tiger\0673.jpg,tiger
D:\python\dataset\tiger\0674.jpg,dataset\tiger\0674.jpg,tiger
D:\python\dataset\tiger\0675.jpg,dataset\tiger\0675.jpg,tiger
D:\python\dataset\tiger\0676.jpg,dataset\tiger\0676.jpg,tiger
D:\python\dataset\tiger\0677.jpg,dataset\tiger\0677.jpg,tiger
D:\python\dataset\tiger\0678.jpg,dataset\tiger\0678.jpg,tiger
D:\python\dataset\tiger\0679.jpg,dataset\tiger\0679.jpg,tiger
D:\python\dataset\tiger\0680.jpg,dataset\tiger\0680.jpg,tiger
D:\python\dataset\tiger\0681.jpg,dataset\tiger\0681.jpg,tiger
D:\python\dataset\tiger\0682.jpg,dataset\tiger\0682.jpg,tiger
D:\python\dataset\tiger\0683.jpg,dataset\tiger\0683.jpg,tiger
D:\python\dataset\tiger\0684.jpg,dataset\tiger\0684.jpg,tiger
D:\python\dataset\tiger\0685.jpg,dataset\tiger\0685.jpg,tiger
D:\python\dataset\tiger\0686.jpg,dataset\tiger\0686.jpg,tiger
D:\python\dataset\tiger\0687.jpg,dataset\tiger\0687.jpg,tiger
D:\python\dataset\tiger\0688.jpg,dataset\tiger\0688.jpg,tiger
